timestamp,psre_name,file_name,source_url,status
2026-05-13 09:02:52,Digisign,Digisign_Panduan_Penggunaan_Digisign.pdf,https://digisign.id/dokumen/Panduan_Penggunaan_Digisign.pdf,SUCCESS
2026-05-13 09:02:55,Digisign,Digisign_Panduan_Penggunaan_Digisign.pdf,https://digisign.id/dokumen/Panduan_Penggunaan_Digisign.pdf,SUCCESS
2026-05-13 09:03:05,Vinotek,Vinotek_SK-Vinotek-No.-35-Tahun-2025-Komdigi-.pdf,https://vinotek.id/wp-content/uploads/2026/04/SK-Vinotek-No.-35-Tahun-2025-Komdigi-.pdf,SUCCESS
2026-05-13 09:03:07,Vinotek,Vinotek_SK-Vinotek-No.-134-KM.3-2024-KMK-DJP-.pdf,https://vinotek.id/wp-content/uploads/2026/04/SK-Vinotek-No.-134-KM.3-2024-KMK-DJP-.pdf,SUCCESS
2026-05-13 09:03:10,Vinotek,Vinotek_Sertifikat-ISO-270012022-IS-785832.pdf,https://vinotek.id/wp-content/uploads/2026/04/Sertifikat-ISO-270012022-IS-785832.pdf,SUCCESS
2026-05-13 09:03:22,Xignature,None,https://www.xignature.co.id,NO_FILES
2026-05-13 09:03:32,IDTrust,None,https://idtrust.id,NO_FILES
2026-05-16 14:51:15,Peruri,None,https://ca.peruri.co.id/repository,NO_FILES
2026-05-16 14:51:25,Privy,None,https://privy.id/repository,NO_FILES
2026-05-16 14:51:39,Tilaka,None,https://tilaka.id,NO_FILES
2026-05-16 14:51:51,EzSign,N/A,https://ezsign.id/files/Manual_Book_Website__Individu_.pdf,VALIDATION_FAILED_HTML
2026-05-16 14:51:52,EzSign,N/A,https://ezsign.id/files/Manual_Book_Website__korporat_.pdf,VALIDATION_FAILED_HTML
2026-05-16 14:51:52,EzSign,N/A,https://ezsign.id/wp-content/uploads/2025/02/Booklet-ezSign.pdf,VALIDATION_FAILED_HTML
2026-05-16 14:51:52,Kominfo,N/A,https://rootca.kominfo.go.id/publikasi,CONNECTION_ERROR
2026-05-16 14:52:02,Vida,None,https://vida.id/repository,NO_FILES
2026-05-16 14:52:09,IDAS,None,https://idas.id,NO_FILES
2026-05-16 14:52:30,Digisign,Digisign_Panduan_Penggunaan_Digisign.pdf,https://digisign.id/dokumen/Panduan_Penggunaan_Digisign.pdf,SUCCESS
2026-05-16 14:52:35,Digisign,Digisign_Panduan_Penggunaan_Digisign.pdf,https://digisign.id/dokumen/Panduan_Penggunaan_Digisign.pdf,SUCCESS
2026-05-16 14:52:46,Vinotek,Vinotek_SK-Vinotek-No.-35-Tahun-2025-Komdigi-.pdf,https://vinotek.id/wp-content/uploads/2026/04/SK-Vinotek-No.-35-Tahun-2025-Komdigi-.pdf,SUCCESS
2026-05-16 14:52:48,Vinotek,Vinotek_SK-Vinotek-No.-134-KM.3-2024-KMK-DJP-.pdf,https://vinotek.id/wp-content/uploads/2026/04/SK-Vinotek-No.-134-KM.3-2024-KMK-DJP-.pdf,SUCCESS
2026-05-16 14:52:50,Vinotek,Vinotek_Sertifikat-ISO-270012022-IS-785832.pdf,https://vinotek.id/wp-content/uploads/2026/04/Sertifikat-ISO-270012022-IS-785832.pdf,SUCCESS
2026-05-16 14:53:17,Xignature,None,https://www.xignature.co.id,NO_FILES
2026-05-16 14:53:24,IDTrust,None,https://idtrust.id,NO_FILES
2026-05-28 10:09:17,Peruri,None,https://ca.peruri.co.id/repository,NO_FILES
2026-05-28 10:09:28,Privy,None,https://privy.id/repository,NO_FILES
2026-05-28 10:09:36,Tilaka,None,https://tilaka.id,NO_FILES
2026-05-28 10:09:57,EzSign,N/A,https://ezsign.id/files/Manual_Book_Website__Individu_.pdf,VALIDATION_FAILED_HTML
2026-05-28 10:10:00,EzSign,N/A,https://ezsign.id/files/Manual_Book_Website__korporat_.pdf,VALIDATION_FAILED_HTML
2026-05-28 10:10:07,EzSign,N/A,https://ezsign.id/wp-content/uploads/2025/02/Booklet-ezSign.pdf,VALIDATION_FAILED_HTML
2026-05-28 10:10:08,Kominfo,N/A,https://rootca.kominfo.go.id/publikasi,CONNECTION_ERROR
2026-05-28 10:10:18,Vida,None,https://vida.id/repository,NO_FILES
2026-05-28 10:10:27,IDAS,None,https://idas.id,NO_FILES
2026-05-28 10:10:45,Digisign,Digisign_Panduan_Penggunaan_Digisign.pdf,https://digisign.id/dokumen/Panduan_Penggunaan_Digisign.pdf,SUCCESS
2026-05-28 10:10:52,Digisign,Digisign_Panduan_Penggunaan_Digisign.pdf,https://digisign.id/dokumen/Panduan_Penggunaan_Digisign.pdf,SUCCESS
2026-05-28 10:11:14,Vinotek,Vinotek_SK-Vinotek-No.-35-Tahun-2025-Komdigi-.pdf,https://vinotek.id/wp-content/uploads/2026/04/SK-Vinotek-No.-35-Tahun-2025-Komdigi-.pdf,SUCCESS
2026-05-28 10:11:23,Vinotek,Vinotek_SK-Vinotek-No.-134-KM.3-2024-KMK-DJP-.pdf,https://vinotek.id/wp-content/uploads/2026/04/SK-Vinotek-No.-134-KM.3-2024-KMK-DJP-.pdf,SUCCESS
2026-05-28 10:11:30,Vinotek,Vinotek_IS-785832-001.pdf,https://vinotek.id/wp-content/uploads/2026/05/IS-785832-001.pdf,SUCCESS
2026-05-28 10:11:45,Xignature,Xignature_Xignature20untuk20bisnis.pdf,https://www.xignature.co.id/Xignature%20untuk%20bisnis.pdf,SUCCESS
2026-05-28 10:11:53,IDTrust,None,https://idtrust.id,NO_FILES
2026-05-28 11:17:05,Peruri,None,https://ca.peruri.co.id/repository,NO_FILES
2026-05-28 11:17:12,Privy,None,https://privy.id/repository,NO_FILES
2026-05-28 11:17:23,Tilaka,None,https://tilaka.id,NO_FILES
2026-05-28 11:17:36,EzSign,N/A,https://ezsign.id/files/Manual_Book_Website__Individu_.pdf,VALIDATION_FAILED_HTML
2026-05-28 11:17:37,EzSign,N/A,https://ezsign.id/files/Manual_Book_Website__korporat_.pdf,VALIDATION_FAILED_HTML
2026-05-28 11:17:37,EzSign,N/A,https://ezsign.id/wp-content/uploads/2025/02/Booklet-ezSign.pdf,VALIDATION_FAILED_HTML
2026-05-28 11:17:38,Kominfo,N/A,https://rootca.kominfo.go.id/publikasi,CONNECTION_ERROR
2026-05-28 11:17:47,Vida,None,https://vida.id/repository,NO_FILES
2026-05-28 11:17:56,IDAS,None,https://idas.id,NO_FILES
2026-05-28 11:18:11,Digisign,Digisign_Panduan_Penggunaan_Digisign.pdf,https://digisign.id/dokumen/Panduan_Penggunaan_Digisign.pdf,SUCCESS
2026-05-28 11:18:14,Digisign,Digisign_Panduan_Penggunaan_Digisign.pdf,https://digisign.id/dokumen/Panduan_Penggunaan_Digisign.pdf,SUCCESS
2026-05-28 11:18:23,Vinotek,Vinotek_SK-Vinotek-No.-35-Tahun-2025-Komdigi-.pdf,https://vinotek.id/wp-content/uploads/2026/04/SK-Vinotek-No.-35-Tahun-2025-Komdigi-.pdf,SUCCESS
